campus,formato,sigla,nombre_x,creditos,escuela_id
Campus Externo,Presencial,EAM438,Contabilidad para la Gestión,5,19
Campus Externo,Presencial,EAM441,Orquestación Estratégica,5,19
Campus Externo,Presencial,EAM442,Dirección de Operaciones,5,19
Campus Externo,Híbrido,EAM443,Dirección Financiera II,5,19
Campus Externo,Presencial,EAM443,Dirección Financiera II,5,19
Campus Externo,Presencial,EAM444,Gerencia General y Visión Integradora de los Negocios,10,19
Campus Externo,Remoto,EAM444,Gerencia General y Visión Integradora de los Negocios,10,19
Campus Externo,Híbrido,EAM444,Gerencia General y Visión Integradora de los Negocios,10,19
Campus Externo,Híbrido,EAM446,Seminario de Investigación,20,19
Campus Externo,Presencial,EAM446,Seminario de Investigación,20,19
Campus Externo,Híbrido,EAM450,Behavioral Issues in Management,10,19
Campus Externo,Presencial,EAM457,Fundamentos de Liderazgo y Toma de Decisiones,5,19
Campus Externo,Híbrido,EAM459,Opciones Reales,5,19
Campus Externo,Presencial,EAM461,Valoración de Proyectos y Empresas,10,19
Campus Externo,Presencial,EAM467,Calidad y Efectividad Personal,0,19
Campus Externo,Presencial,EAM469,Negociación,0,19
Campus Externo,Remoto,EAM470,Design Thinking para los Negocios,0,19
Campus Externo,Remoto,EAM471,Liderazgo Basado en Principios y Ética de los Negocios,0,19
Campus Externo,Remoto,EAM482,Implementación de Estrategía,10,19
Campus Externo,Presencial,EAM482,Implementación de Estrategía,10,19
Campus Externo,Híbrido,EAM489,Banca de Inversión Internacional,5,19
Campus Externo,Presencial,EAM493,Needfinding: Encontrar Oportunidades de Negocios,0,19
Campus Externo,Presencial,EAM495,Seminario Internacional,5,19
Campus Externo,Remoto,EAM504,Stakeholders al Poder,0,19
Campus Externo,Presencial,EAM506,Negociación,5,19
Campus Externo,Presencial,EAM511,Estrategia de Precios y Canales de Distribución,10,19
Campus Externo,Híbrido,EAM516,Estrategia de Canales de Distribución y Ventas,10,19
Campus Externo,Presencial,EAM538,Taller de Storytelling para Negocios,2,19
Campus Externo,Presencial,EAM543,Cultura - Palanca para la Transformación Organizacional,2,19
Campus Externo,Remoto,EAM544,Estructura y Diseño de Presentaciones Efectivas,2,19
Campus Externo,Presencial,EAM549,Productos y Marcas,5,19
Campus Externo,Remoto,EAM557,I+D para la Innovación Creativa,5,19
Campus Externo,Presencial,EAM558,Sustentabilidad,5,19
Campus Externo,Presencial,EAM559,Competencias Críticas para Acelerar la Carrera,2,19
Campus Externo,Híbrido,EAM559,Competencias Críticas para Acelerar la Carrera,2,19
Campus Externo,Remoto,EAM561,Estrategia Más Allá del Mercado,5,19
Campus Externo,Híbrido,EAM563,Gestión Estratégica de Personas para la Efectividad Organizacional,5,19
Campus Externo,Presencial,EAM565,Economía del Mercado Laboral y Búsqueda de Empleo,2,19
Campus Externo,Remoto,EAM566,Emprender e Innovar para los Nuevos Tiempos,2,19
Campus Externo,Híbrido,EAM573,Diseño y Gestión de la Participación de Stakeholders en Proyectos Estratégicos,2,19
Campus Externo,Híbrido,EAM574,Introducción a la Analítica de Negocios,5,19
Campus Externo,Presencial,EAM577,Comunicación y Relato para la Innovación,2,19
Campus Externo,Remoto,EAM583,Levantando Fondos de Venture Capital e Inversión de Impacto,2,19
Campus Externo,Presencial,EAM584,"Economía, Bienestar y Felicidad",2,19
Campus Externo,Presencial,EAM585,Analítica de Clientes,5,19
Campus Externo,Remoto,EAM591,¿Qué Funciona Cuando Nada Funciona? Humor y Economía,2,19
Campus Externo,Remoto,EAM593,Estrategias de Negociación Colectiva,2,19
Campus Externo,Híbrido,EAM595,Liderazgo Emprendedor,10,19
Campus Externo,Híbrido,EAM596,Estrategia en la Era de la Disrupción Digital,10,19
Campus Externo,Remoto,EAM598,Desafíos en la Expresión de Valores 1,2,19
Campus Externo,Remoto,EAM600,Herramientas de Finanzas,2,19
Campus Externo,Presencial,EAM612,"Gestión de Riesgos, Continuidad de Negocios y Manejo de Crisis",2,19
Campus Externo,Híbrido,EAP3000,Proyecto de Graduación I,10,19
Campus Externo,Híbrido,EAP3001,Proyecto de Graduación II,10,19
San Joaquín,Presencial,ECM201Q,Desarrollo de Habilidades del Pensamiento Científico,10,20
San Joaquín,Presencial,ECM221F,Desafíos de la Enseñanza y Aprendizaje de la Física,10,20
San Joaquín,Presencial,ECM245B,Diseño de Laboratorio de Ciencias Biológicas en el Aula,10,20
San Joaquín,Presencial,ECM275B,Desafíos de Aprendizaje en el Estudio de la Biología Escolar,10,20
San Joaquín,Presencial,ECM285A,Aprendizaje Basado en Proyectos en Contextos Universitarios y Escolares,10,20
San Joaquín,Presencial,ECM301Q,Química y Su Relación Con Otras Ciencias. Aplicaciones,10,20
San Joaquín,Presencial,ECM311F,Diseño de Ambientes de Aprendizaje de la Física,10,20
San Joaquín,Presencial,ECM400Q,Desarrollo de Prácticas Científicas para Enseñar Química,10,20
San Joaquín,Presencial,ECM409M,Seminario de Investigación Aplicada a la Enseñanza/Aprendizaje de la Matemática,10,20
San Joaquín,Presencial,ECM410F,Seminario de Investigación Aplicada a la Enseñanza/Aprendizaje de la Física,10,20
San Joaquín,Presencial,ECM451Q,Seminario de Investigación Aplicada a la Enseñanza/Aprendizaje de la Química,10,20
San Joaquín,Presencial,ECM470B,Seminario de Investigación Aplicada a la Enseñanza/Aprendizaje de la Biología,10,20
San Joaquín,Híbrido,EDU0011,Cmd Emprendimiento e Innovación en Educación,10,20
San Joaquín,Presencial,EDU0012,Psicolingüística Evolutiva,5,20
San Joaquín,Presencial,EDU0014,Cmd Fundamentos del Conocimiento Pedagógico para la Enseñanza en Contextos Educativos en Desventaja,10,20
San Joaquín,Presencial,EDU0015,Cmd Est. de Caso para la Generación de Nuevas Oportunidades de Aprendizaje en Contextos Educativos,10,20
San Joaquín,Presencial,EDU0016,Investigación en Pregrado Uc Propone Educación,10,20
San Joaquín,Presencial,EDU0025,"Arte, Cultura y Expresión",10,20
San Joaquín,Presencial,EDU0027,"Patrimonio, Memoria Histórica y Educación",10,20
San Joaquín,Presencial,EDU0028,Taller de Práctica: Interculturalidad,10,20
San Joaquín,Presencial,EDU002R,Práctica Ii: Gestión en Aulas Heterogéneas en Educación Básica,15,20
San Joaquín,Presencial,EDU0030,Psicomotricidad y Juego en el Niño,10,20
San Joaquín,Presencial,EDU0031,"Juego, Educación y Naturaleza",10,20
San Joaquín,Presencial,EDU0033,Multimedia Educativa,10,20
San Joaquín,Presencial,EDU0034,Taller de Práctica: Juegos y Recursos Didácticos,10,20
San Joaquín,Presencial,EDU0036,Seminario de Formación de Audiencia Infantil,10,20
San Joaquín,Presencial,EDU0037,Taller de Práctica: Expresión Infantil,10,20
San Joaquín,Presencial,EDU0038,Psicología del Desarrollo y la Religiosidad,10,20
San Joaquín,Presencial,EDU004R,Práctica Iv: Estrategias Didácticas para Educación Básica,10,20
San Joaquín,Presencial,EDU006R,Práctica Profesional II en Educación Básica,20,20
San Joaquín,Presencial,EDU007R,Práctica Ii: Gestión en Aulas Heterogéneas en Educación Media,15,20
